id,over_due_1,over_due_2,over_due_3,over_due_total,pay_normal,prod_code,prod_limit,update_date,current_balance,highest_balance,last_payment_date
58988200,0,0,0,0,3,10,,16/12/15,0,,
58986298,0,0,0,0,3,5,,15/12/15,728533.2,610929,26/1/16
54991473,0,0,0,0,5,6,,15/12/15,9750,20000,20/3/16
59002062,0,0,0,0,3,13,,14/12/15,42615.6,38500,21/2/16
58992588,0,0,0,0,3,5,,14/12/15,475398,400500,19/1/16
59004857,0,0,0,0,5,10,44000,13/12/15,7956,34990,4/11/16
59000783,0,0,0,0,2,5,,13/12/15,291261.6,250500,26/1/16
54986274,0,0,0,0,2,6,,13/12/15,39196.8,42500,
58985578,0,0,0,0,1,10,,13/12/15,0,,
58985589,0,0,0,0,2,10,,13/12/15,59810.4,3116,
58992044,0,0,0,0,3,6,,13/12/15,18240,19500,18/1/16
58994149,0,0,0,0,5,6,,12/12/15,33600,40500,20/3/16
58999709,0,0,0,0,1,10,,11/12/15,523.2,936,
54992451,0,0,0,0,8,10,57200,10/12/15,41892,35410,13/5/16
58994340,0,0,0,0,6,10,,10/12/15,0,,26/1/16
58997757,0,0,0,0,3,6,,10/12/15,12516,15400,21/11/15
58983272,0,0,0,0,2,10,115500,9/12/15,5956.8,6690,10/9/15
59003507,0,0,0,0,7,10,105600,9/12/15,104.4,81060,4/1/16
58996773,0,0,0,0,9,10,101200,9/12/15,65625.6,94867,13/5/16
59001898,0,0,0,0,4,10,78100,9/12/15,0,1060,25/10/15
58988923,0,0,0,0,2,10,36300,9/12/15,23988,20490,10/10/15
58999633,0,0,0,0,5,10,22000,9/12/15,8682,11134,16/12/15
54983144,0,0,0,0,1,10,11000,9/12/15,673.2,1060,
54990614,0,0,0,0,6,1,,9/12/15,671072.4,600500,24/1/16
58985236,0,0,0,0,4,10,,9/12/15,149040,2929,11/10/15
59004930,0,0,0,0,9,6,,9/12/15,3375.6,34300,19/4/16
58990724,0,0,0,0,3,0,,9/12/15,470130,812300,16/12/15
59005571,0,0,0,0,10,19,,8/12/15,242685.6,229750,24/4/16
58993373,0,0,0,0,9,6,,8/12/15,2280,10000,20/3/16
58997876,0,0,0,0,5,10,,8/12/15,7180.8,62311,25/11/15
59000383,0,0,0,0,5,10,,8/12/15,25892.4,47632,12/9/15
59004856,0,0,0,0,7,10,82500,7/12/15,38584.8,43492,22/3/16
54983353,0,0,0,0,5,5,,7/12/15,71703.6,64500,23/10/15
58989048,0,0,0,0,4,6,,7/12/15,13077.6,22300,18/9/15
58984937,0,0,0,0,4,10,,7/12/15,3070.8,3059,11/2/15
58986566,0,0,0,0,3,2,,7/12/15,569050.8,500500,14/2/16
58984645,0,0,0,0,4,10,,7/12/15,40998,36104,23/10/15
59000887,0,0,0,0,8,6,,7/12/15,6660,19000,21/1/16
54987017,0,0,0,0,6,0,,7/12/15,210088.8,190500,21/11/15
58998866,0,0,0,0,5,5,,7/12/15,276734.4,247500,11/1/15
59003717,0,0,0,0,9,5,,7/12/15,111144,110500,21/2/16
58997551,0,0,0,0,1,10,127600,6/12/15,-46.8,1060,
58991182,0,0,0,0,8,5,,6/12/15,104293.2,100500,26/12/15
58982909,0,0,0,0,4,10,,6/12/15,99158.4,83132,16/8/15
59002949,0,0,0,0,10,13,,6/12/15,16711.2,39298,26/2/16
58989891,0,0,0,0,7,6,,6/12/15,4252.8,14700,18/11/15
58998988,0,0,0,0,8,10,,5/12/15,127914,147596,12/11/15
59000077,0,0,0,0,7,10,,5/12/15,0,219256,9/7/15
54988879,0,0,0,0,7,6,,5/12/15,15000,30500,19/10/15
58990958,0,0,0,0,7,5,,5/12/15,737126.4,650500,26/10/15
59000077,0,0,0,0,1,22,,5/12/15,0,219256,9/7/15
58999208,0,0,0,0,8,1,,5/12/15,295040.4,266938,21/11/15
58996837,0,0,0,0,14,10,97350,4/12/15,75566.4,64008,20/5/16
59004000,0,0,0,0,10,10,,4/12/15,5191.2,17405,17/2/16
54987651,0,0,0,0,8,10,,4/12/15,-1.2,37381,19/12/15
54989322,0,0,0,0,8,10,,4/12/15,6476.4,16019,15/11/15
58982857,0,0,0,0,9,6,,2/12/15,1891.2,19500,21/9/15
54983229,0,0,0,0,9,6,,2/12/15,0,25400,24/8/15
58994911,0,0,0,0,12,6,,2/12/15,0,24500,1/10/16
58999633,0,0,0,0,10,10,,2/12/15,1918.8,3763,17/11/15
58990112,0,0,0,0,11,6,,2/12/15,0,36100,22/10/15
59001124,0,0,0,0,14,10,110000,1/12/15,684,1436,18/3/15
54987829,0,0,0,0,16,10,82500,1/12/15,73298.4,61582,30/3/16
58989327,0,0,0,0,10,10,20680,1/12/15,1962,12852,25/9/15
54989781,0,0,0,0,12,2,,1/12/15,334130.4,2400500,12/1/15
58994510,0,0,0,0,1,6,,1/12/15,0,30200,22/10/15
58982587,0,0,0,0,9,0,,1/12/15,120000,100500,30/8/15
58994607,0,0,0,0,11,2,,1/12/15,2462064,2081192,
58985008,0,0,0,0,10,6,,1/12/15,0,38500,21/9/15
58982511,0,0,0,0,8,10,,1/12/15,2186.4,,10/5/15
54990270,0,0,0,0,1,10,159500,30/11/15,759.6,1133,
58996773,0,0,0,0,5,6,,30/11/15,15676.8,20100,23/3/16
59002731,0,0,0,0,4,10,,30/11/15,18199.2,,23/3/16
59003954,0,0,0,0,1,5,,30/11/15,846604.8,740500,25/3/16
58996551,0,0,0,0,6,1,,30/11/15,418125.6,370938,25/3/16
59001195,0,0,0,0,4,10,106700,29/11/15,41917.2,35430,28/2/16
58988028,0,0,0,0,6,6,,29/11/15,8199.6,11889,19/4/16
58987926,0,0,0,0,1,0,,29/11/15,0,20500,
59002213,0,0,0,0,4,6,,29/11/15,29568,35700,18/2/16
54987871,0,0,0,0,6,6,,29/11/15,7650,26000,22/4/16
58992134,0,0,0,0,4,10,88000,28/11/15,48170.4,65851,21/2/16
54988666,0,0,0,0,2,5,,28/11/15,151302,142500,25/3/16
58996172,0,0,0,0,6,5,,28/11/15,84092.4,76500,22/4/16
58993203,0,0,0,0,3,6,,28/11/15,8875.2,15300,21/1/16
58996882,0,0,0,0,7,10,88000,27/11/15,4034.4,76409,20/5/16
54986049,0,0,0,0,3,10,119900,25/11/15,11221.2,50754,2/9/16
54987651,0,0,0,0,2,5,,25/11/15,175646.4,150500,22/12/15
58986294,0,0,0,0,3,6,,25/11/15,13500,23000,18/1/16
54989455,0,0,0,0,1,10,104500,24/11/15,4102.8,3918,
54988000,0,0,0,0,5,10,88000,24/11/15,8601.6,75926,4/10/16
54991108,0,0,0,0,5,6,,24/11/15,22800,38500,20/3/16
58996882,0,0,0,0,6,10,,24/11/15,5515.2,74100,23/4/16
58995803,0,0,0,0,6,10,,24/11/15,17432.4,39486,29/4/16
54983694,0,0,0,0,2,10,99000,23/11/15,0,,
59003949,0,0,0,0,3,10,88000,23/11/15,452.4,2288,19/2/16
58987426,0,0,0,0,5,6,,23/11/15,15355.2,32490,23/3/16
59004587,0,0,0,0,1,5,,23/11/15,225596.4,200500,25/3/16
58996882,0,0,0,0,6,10,,22/11/15,27846,,5/4/16
59003723,0,0,0,0,4,6,,22/11/15,24000,30500,21/2/16
54990275,0,0,0,0,3,5,,22/11/15,172179.6,150500,21/1/16
59000340,0,0,0,0,2,10,33000,21/11/15,0,781,16/1/16
58994340,0,0,0,0,1,1,,21/11/15,989940,870438,25/3/16
54988117,0,0,0,0,5,6,,21/11/15,6000,15500,20/3/16
59004779,0,0,0,0,5,10,40700,20/11/15,8257.2,13119,19/3/16
54985820,0,0,0,0,2,6,,20/11/15,35640,33500,29/12/15
58994284,0,0,0,0,5,6,,18/11/15,25293.6,35634,23/3/16
59005852,0,0,0,0,7,10,20900,16/11/15,1146,3523,23/4/16
58991753,0,0,0,0,3,5,,16/11/15,115996.8,100500,21/1/16
54987715,0,0,0,0,6,10,,16/11/15,1411.2,53106,15/4/16
58987961,0,0,0,0,6,6,,16/11/15,4196.4,14500,19/4/16
58993081,0,0,0,0,5,3,,16/11/15,8220792,6880500,21/2/16
58991640,0,0,0,0,3,6,,16/11/15,34020,41000,31/1/16
58985964,0,0,0,0,2,6,,16/11/15,24000,25500,22/12/15
54985924,0,0,0,0,3,10,,16/11/15,0,7230,1/9/16
59006193,0,0,0,0,3,10,,16/11/15,0,12770,1/5/16
59003268,0,0,0,0,5,6,,16/11/15,12796.8,32500,20/3/16
58994035,0,0,0,0,5,13,,16/11/15,71392.8,66500,18/2/16
58987368,0,0,0,0,4,6,,16/11/15,7924.8,12400,21/2/16
58991432,0,0,0,0,4,10,,16/11/15,9470.4,3871,2/5/16
59001138,0,0,0,0,2,6,,16/11/15,36120,34900,19/12/15
58990850,0,0,0,0,3,10,110000,15/11/15,18552,15960,29/12/15
58988200,0,0,0,0,4,10,35200,15/11/15,36152.4,30627,27/2/16
58995303,1,0,0,30,5,2,,15/11/15,2411205.6,2026623,14/4/16
54991742,0,0,0,0,2,5,,15/11/15,211966.8,200500,20/3/16
58995389,0,0,0,0,4,5,,15/11/15,386210.4,350500,17/4/16
54983279,0,0,0,0,1,10,,15/11/15,1011.6,,
54984717,0,0,0,0,7,10,,15/11/15,37544.4,31787,24/4/16
59001607,0,0,0,0,1,1,,15/11/15,968460,807550,
58991594,0,0,0,0,3,10,223300,14/11/15,124366.8,104139,26/12/15
54989030,0,0,0,0,2,10,94600,14/11/15,11041.2,11435,23/12/15
58990258,0,0,0,0,1,10,77000,14/11/15,74634,62694,
59005881,0,0,0,0,7,10,,14/11/15,9260.4,29952,16/5/16
58995231,0,0,0,0,5,1,,14/11/15,759470.4,700500,3/12/16
58990649,0,0,0,0,3,1,,14/11/15,654260.4,564938,22/12/15
58990934,0,0,0,0,1,10,,14/11/15,89665.2,,
58999012,0,0,0,0,2,10,,14/11/15,832.8,1062,12/8/15
58995231,0,0,0,0,1,0,,14/11/15,738560.4,700500,15/4/16
58987924,0,0,0,0,5,26,,14/11/15,84000,70500,
58991823,0,0,0,0,4,1,,14/11/15,466297.2,399290,22/1/16
58997580,0,0,0,0,1,10,132000,13/11/15,0,,
54988306,0,0,0,0,7,10,88000,13/11/15,3859.2,21100,25/5/16
54984606,1,0,0,1,4,10,36300,13/11/15,4006.8,5441,20/4/16
58990576,0,0,0,0,3,5,,13/11/15,466923.6,395500,24/12/15
54986538,0,0,0,0,3,10,,13/11/15,8985.6,7988,12/9/15
54983792,0,0,0,0,1,10,,13/11/15,9312,8260,
58994057,0,0,0,0,4,2,,13/11/15,2259814.8,1995026,21/2/16
58991841,0,0,0,0,1,10,137500,12/11/15,0,,
59000853,0,0,0,0,2,10,97900,12/11/15,129.6,1381,13/1/16
58984882,0,0,0,0,1,10,66000,12/11/15,36000,30500,
58987541,0,0,0,0,5,10,46200,12/11/15,46047.6,42271,4/1/16
58987963,0,0,0,0,5,10,24200,12/11/15,0,15664,19/3/16
58991841,0,0,0,0,2,10,,12/11/15,109352.4,4528,1/9/16
58988021,0,0,0,0,6,10,102300,11/11/15,7855.2,13676,20/4/16
59002060,0,0,0,0,4,10,67100,11/11/15,29358,24965,16/2/16
58984992,0,0,0,0,2,6,,11/11/15,16560,21200,
59004716,0,0,0,0,7,10,44000,10/11/15,0,3869,25/2/16
58995727,0,0,0,0,7,10,42900,10/11/15,18499.2,38338,26/4/16
59004688,6,0,0,6,1,2,,10/11/15,2829721.2,2365369,14/4/16
59003111,0,0,0,0,6,6,,10/11/15,14994,25490,21/2/16
58997104,0,0,0,0,6,5,,10/11/15,132559.2,150500,22/4/16
58998105,0,0,0,0,3,5,,10/11/15,57824.4,50500,20/11/15
58994324,0,0,0,0,7,10,99000,9/11/15,22237.2,57489,25/3/16
58985964,0,0,0,0,5,10,55000,9/11/15,11799.6,29586,23/1/16
58999945,0,0,0,0,5,10,55000,9/11/15,4646.4,26327,18/1/16
58986716,0,0,0,0,6,10,,9/11/15,152637.6,,20/2/16
59004885,0,0,0,0,7,1,,9/11/15,817932,600500,3/8/16
58990628,0,0,0,0,4,10,,9/11/15,9264,,16/12/15
58987963,0,0,0,0,6,5,,9/11/15,442990.8,400500,21/2/16
58982795,0,0,0,0,2,10,168300,8/11/15,11156.4,23305,19/9/15
58984430,0,0,0,0,2,10,55000,8/11/15,41737.2,51205,21/10/15
58992588,0,0,0,0,7,10,39600,8/11/15,-1.2,8637,20/11/15
54991294,0,0,0,0,8,10,37400,8/11/15,6158.4,11968,4/1/16
54986705,0,0,0,0,6,10,31900,8/11/15,6634.8,11473,18/1/16
58984737,0,0,0,0,4,5,,8/11/15,88304.4,75500,11/6/15
58995594,0,0,0,0,7,1,,8/11/15,545126.4,468500,4/2/16
54987199,0,0,0,0,6,2,,8/11/15,9619698,8138500,26/2/16
59005683,0,0,0,0,10,10,,8/11/15,18624,37240,5/11/16
54986067,0,0,0,0,6,10,102300,7/11/15,42679.2,36066,12/2/15
58995860,0,0,0,0,9,10,62700,7/11/15,17664,55655,17/2/16
54986508,0,0,0,0,8,1,,7/11/15,498052.8,450500,24/1/16
58986587,0,0,0,0,8,10,,7/11/15,10844.4,58720,15/2/16
58984937,0,0,0,0,6,10,,7/11/15,0,2661,14/12/15
59000307,0,0,0,0,5,10,,7/11/15,3013.2,11219,11/6/15
58991389,0,0,0,0,8,6,,7/11/15,5280,22500,18/1/16
58986566,0,0,0,0,3,2,,7/11/15,1179589.2,1000500,14/2/16
58986566,0,0,0,0,3,2,,7/11/15,1111654.8,986500,14/2/16
58985654,0,0,0,0,8,10,138600,5/11/15,131935.2,110446,12/1/15
59001138,0,0,0,0,9,6,,5/11/15,4500,45500,19/12/15
58989033,0,0,0,0,6,10,,5/11/15,42409.2,,27/10/15
58999966,0,0,0,0,9,6,,5/11/15,1935.6,19900,19/12/15
58998781,0,0,0,0,6,10,40700,4/11/15,-34.8,14571,30/6/15
59000457,0,0,0,0,5,0,,4/11/15,0,100500,20/4/15
58987491,0,0,0,0,12,1,,4/11/15,284367.6,278910,26/2/16
58999868,0,0,0,0,11,6,,3/11/15,0,28000,18/11/15
58994149,1,0,0,5,7,7,,2/11/15,0,216650,9/8/15
54982897,0,0,0,0,9,13,,2/11/15,28309.2,36700,23/9/15
59000764,0,0,0,0,11,6,,2/11/15,0,20100,21/9/15
54986028,0,0,0,0,11,10,,2/11/15,5370,,26/1/16
59004521,0,0,0,0,15,10,,2/11/15,756,21255,28/3/16
58987368,0,0,0,0,13,5,,2/11/15,128784,126500,20/1/16
54988306,0,0,0,0,17,10,69300,1/11/15,48396,49736,17/5/16
58990826,0,0,0,0,13,10,68200,1/11/15,4190.4,23105,21/1/16
59001343,0,0,0,0,14,10,19800,1/11/15,0,13797,14/2/16
59003192,0,0,0,0,15,5,,1/11/15,181365.6,200500,3/4/16
58990469,0,0,0,0,13,10,,1/11/15,3487.2,5316,15/1/16
54985691,0,0,0,0,3,10,50600,31/10/15,56550,47624,14/12/15
54988630,0,0,0,0,8,6,,31/10/15,11484,32400,20/5/16
58990934,0,0,0,0,2,10,,31/10/15,104979.6,,15/12/15
58992002,0,0,0,0,4,6,,31/10/15,30720,64500,21/1/16
58990200,0,0,0,0,2,6,,31/10/15,10080,11000,
58998876,0,0,0,0,3,6,,31/10/15,16677.6,28300,22/12/15
59003191,0,0,0,0,6,10,69300,30/10/15,-1.2,7858,27/1/16
59005290,0,0,0,0,7,10,,30/10/15,58614,35804,18/5/16
54985820,0,0,0,0,2,7,,30/10/15,92400,77500,18/11/15
54985748,0,0,0,0,2,6,,29/10/15,18000,23000,
59005255,0,0,0,0,7,10,114400,28/10/15,89700,83562,21/5/16
58986723,0,0,0,0,5,10,91300,28/10/15,182.4,9176,20/2/16
54986851,0,0,0,0,1,10,78100,28/10/15,21942,18785,
58984757,0,0,0,0,1,10,75900,28/10/15,2020.8,2184,
59002534,1,0,0,1,4,7,,28/10/15,126000,105500,3/8/16
54991497,0,0,0,0,1,13,,28/10/15,25976.4,26662,28/3/16
54986575,0,0,0,0,4,6,,28/10/15,17460,29600,18/1/16
54983809,0,0,0,0,2,10,,28/10/15,47700,40500,
59002731,0,0,0,0,3,0,,28/10/15,0,34500,11/11/15
58984992,0,0,0,0,3,10,40700,27/10/15,4305.6,25715,22/12/15
59003138,0,0,0,0,5,10,39600,27/10/15,25215.6,29814,13/3/16
58994340,0,0,0,0,6,10,,27/10/15,-138,1062,2/12/16
58994468,0,0,0,0,6,6,,27/10/15,7164,20400,20/3/16
54991108,0,0,0,0,6,5,,27/10/15,98341.2,90500,23/3/16
59003138,0,0,0,0,1,10,,27/10/15,0,,
54985691,0,0,0,0,3,6,,26/10/15,11640,19900,19/12/15
58987210,0,0,0,0,6,6,,26/10/15,4560,19500,20/3/16
58989777,0,0,0,0,2,10,99000,25/10/15,40957.2,37131,14/12/15
54985820,0,0,0,0,3,6,,25/10/15,14400,24500,19/12/15
58986183,0,0,0,0,4,5,,24/10/15,291978,260500,24/1/16
58986051,0,0,0,0,3,5,,24/10/15,114585.6,100500,21/12/15
54989201,0,0,0,0,3,6,,24/10/15,23520,25000,22/12/15
58985717,0,0,0,0,3,6,,24/10/15,29247.6,33000,26/12/15
58997104,0,0,0,0,5,10,57200,23/10/15,14529.6,24664,22/5/16
59004658,0,0,0,0,6,10,55000,23/10/15,20966.4,17972,29/3/16
54983915,0,0,0,0,4,10,47300,23/10/15,187.2,4437,
58993992,0,0,0,0,5,10,,23/10/15,523.2,37330,3/8/16
58989284,0,0,0,0,1,6,,23/10/15,33600,35500,
58989284,0,0,0,0,1,6,,23/10/15,12000,15500,
54984671,0,0,0,0,7,6,,23/10/15,2078.4,10892,19/4/16
58995493,0,0,0,0,5,10,,22/10/15,2808,4607,18/2/16
54985730,0,0,0,0,2,10,23100,21/10/15,4140,11448,15/12/15
54985820,0,0,0,0,2,7,,21/10/15,99600,83500,18/11/15
58991324,0,0,0,0,4,10,,21/10/15,-7959.6,49039,16/2/16
58995436,0,0,0,0,6,10,,21/10/15,3117.6,67614,18/5/16
58993081,0,0,0,0,6,10,184800,19/10/15,209924.4,180200,21/3/16
58989132,0,0,0,0,1,10,102300,19/10/15,42316.8,35763,
58989746,0,0,0,0,2,10,74800,19/10/15,28558.8,69527,12/1/15
54989322,0,0,0,0,3,10,61600,19/10/15,56997.6,47997,14/12/15
58996010,0,0,0,0,4,5,,19/10/15,111966,100500,26/2/16
59001692,0,0,0,0,3,10,,18/10/15,8551.2,7626,18/2/16
54986029,0,0,0,0,4,10,,18/10/15,1230,,2/2/16
54985832,0,0,0,0,2,10,,17/10/15,33268.8,,28/11/15
54986113,0,0,0,0,4,1,,17/10/15,633732,549938,22/1/16
54988011,0,0,0,0,7,5,,17/10/15,156328.8,150500,25/3/16
54986045,0,0,0,0,3,6,,17/10/15,19490.4,32990,19/12/15
54984476,0,0,0,0,4,6,,17/10/15,10368,22100,18/1/16
58991182,0,0,0,0,3,1,,17/10/15,409248,350500,22/12/15
54987320,0,0,0,0,5,10,,17/10/15,41966.4,35472,18/2/16
58986444,0,0,0,0,4,10,154000,16/10/15,17649.6,15208,14/12/15
54987487,0,0,0,0,3,10,121000,16/10/15,25731.6,28472,12/6/15
59006193,0,0,0,0,5,6,,16/10/15,12000,16500,18/1/16
54984913,0,0,0,0,8,1,,16/10/15,162874.8,150500,19/3/16
54988697,0,0,0,0,8,5,,16/10/15,110541.6,100500,18/4/16
54988011,0,0,0,0,8,10,,16/10/15,18855.6,42791,5/1/16
58993373,0,0,0,0,7,6,,16/10/15,4128,31500,20/3/16
58983271,0,0,0,0,1,10,,16/10/15,0,,
54989788,0,0,0,0,4,6,,15/10/15,23940,29000,22/12/15
58982978,0,0,0,0,1,6,,15/10/15,19118.4,24400,
54988306,0,0,0,0,3,10,69300,14/10/15,0,,
59005303,0,0,0,0,8,2,,14/10/15,1319217.6,1195445,22/4/16
54983292,0,0,0,0,2,2,,14/10/15,155492.4,1450500,22/10/15
54982913,0,0,0,0,1,1,,14/10/15,371622,319500,
58990628,0,0,0,0,4,10,165000,13/10/15,12007.2,61490,27/12/15
58999963,0,0,0,0,4,6,,13/10/15,15994.8,30494,19/12/15
54984671,0,0,0,0,8,10,,13/10/15,8868,46782,18/5/16
58986727,0,0,0,0,5,5,,13/10/15,84028.8,75500,23/1/16
58991395,0,0,0,0,2,7,,13/10/15,381136.8,314500,21/10/15
58992134,0,0,0,0,4,10,,13/10/15,8054.4,9889,21/1/16
58993081,0,0,0,0,5,2,,13/10/15,2382367.2,2000500,21/2/16
58993081,0,0,0,0,6,2,,13/10/15,3101478,2600500,21/2/16
59004349,0,0,0,0,6,10,180400,11/10/15,28890,64187,26/4/16
59004587,0,0,0,0,5,10,111100,11/10/15,4242,6513,29/3/16
58987161,0,0,0,0,4,10,103400,11/10/15,44084.4,51151,19/2/16
54983792,0,0,0,0,2,10,72600,11/10/15,38484,32570,20/12/15
58988092,0,0,0,0,7,6,,11/10/15,20592,46260,19/4/16
58995532,0,0,0,0,6,10,111100,10/10/15,0,18437,21/11/15
59001951,0,0,0,0,5,10,55000,10/10/15,6069.6,21544,1/10/16
54991827,0,0,0,0,8,10,,10/10/15,-1.2,10546,5/10/16
58983482,0,0,0,0,1,10,,10/10/15,0,,
58998866,0,0,0,0,2,1,,10/10/15,694560,579300,
54984577,0,0,0,0,5,2,,10/10/15,2128604.4,2025500,
54988614,0,0,0,0,9,6,,9/10/15,1500,15500,22/4/16
58984557,0,0,0,0,4,10,161700,8/10/15,36333.6,73513,21/11/15
54983601,1,0,0,30,4,10,112200,8/10/15,27194.4,24917,28/11/15
54986055,0,0,0,0,6,6,,8/10/15,14064,29800,22/12/15
58986727,0,0,0,0,7,10,144100,7/10/15,123213.6,104391,1/4/16
58990273,0,0,0,0,6,10,100100,7/10/15,-1.2,28746,23/11/15
58993081,0,0,0,0,9,10,,7/10/15,70899.6,,28/3/16
58991271,0,0,0,0,1,8,,7/10/15,654562.8,544500,
58991271,0,0,0,0,7,1,,7/10/15,593775.6,544500,
54991321,0,0,0,0,8,19,,7/10/15,170817.6,164879,22/1/16
59002005,0,0,0,0,8,10,106700,6/10/15,35824.8,96073,17/1/16
54983307,0,0,0,0,7,10,67100,6/10/15,14257.2,39861,13/12/15
58999145,0,0,0,0,8,6,,6/10/15,6000,30500,22/12/15
54984211,0,0,0,0,9,2,,6/10/15,3209468.4,2700500,31/1/16
59005099,0,0,0,0,12,6,,6/10/15,0,30250,20/3/16
58995283,0,0,0,0,8,5,,6/10/15,0,110500,14/3/16
54985988,0,0,0,0,10,10,117700,5/10/15,61747.2,104100,2/9/16
58991922,0,0,0,0,10,10,,5/10/15,4800,,21/2/16
58986996,0,0,0,0,10,7,,5/10/15,120698.4,139500,7/7/15
54988011,0,0,0,0,11,10,,5/10/15,10344,9120,18/3/16
58996823,0,0,0,0,9,6,,5/10/15,0,16750,9/10/15
58992602,0,0,0,0,11,10,,5/10/15,-1.2,3655,3/12/16
54987316,0,0,0,0,11,10,,5/10/15,1988.4,2664,26/2/16
58998166,0,0,0,0,8,1,,5/10/15,199824,202000,26/11/15
58982587,0,0,0,0,6,6,,5/10/15,9993.6,25500,21/9/15
58997951,0,0,0,0,8,6,,5/10/15,3336,17190,18/11/15
58990737,0,0,0,0,4,3,,5/10/15,1868848.8,1600500,20/9/15
58992344,0,0,0,0,10,6,,5/10/15,0,23000,18/1/16
58997314,0,0,0,0,5,1,,5/10/15,405358.8,350500,
59002046,0,0,0,0,9,10,,5/10/15,25200,21500,2/1/16
58996112,0,0,0,0,13,5,,5/10/15,52236,55500,22/4/16
54985473,0,0,0,0,4,10,,5/10/15,12940.8,30545,18/9/15
58984516,0,0,0,0,6,10,,5/10/15,1586.4,1846,10/7/15
58988855,0,0,0,0,1,10,84700,4/10/15,-445.2,3869,
58998029,0,0,0,0,9,10,55000,4/10/15,22269.6,29594,25/12/15
54988970,0,0,0,0,6,10,,4/10/15,36478.8,30899,11/6/15
58992711,0,0,0,0,12,10,,4/10/15,5571.6,30400,16/3/16
58998781,0,0,0,0,7,10,,4/10/15,-111.6,74900,22/8/15
58998029,0,0,0,0,8,5,,4/10/15,217981.2,211500,25/10/15
59000887,0,0,0,0,11,6,,4/10/15,0,32000,21/1/16
54987636,0,0,0,0,13,10,,3/10/15,11906.4,21933,23/2/16
58996391,0,0,0,0,15,2,,3/10/15,1128216,958414,14/5/16
54992137,0,0,0,0,10,6,,3/10/15,0,3503,21/9/15
58987926,0,0,0,0,15,10,,3/10/15,32492.4,27577,20/4/16
58987097,0,0,0,0,13,5,,3/10/15,119202,133500,23/2/16
59000320,0,0,0,0,12,10,118800,2/10/15,49240.8,95536,20/1/16
54992564,0,0,0,0,14,10,110000,2/10/15,-2.4,67676,23/3/16
58990154,0,0,0,0,11,10,86900,2/10/15,4465.2,41558,12/7/15
59002226,0,0,0,0,1,7,,2/10/15,29278.8,24900,
54990497,0,0,0,0,1,5,,2/10/15,0,250197,12/12/15
54988984,0,0,0,0,10,5,,2/10/15,158384.4,150500,26/10/15
59002226,0,0,0,0,1,7,,2/10/15,0,87600,
54990497,0,0,0,0,1,5,,2/10/15,0,250197,12/12/15
54986075,2,0,0,18,11,10,70400,1/10/15,41290.8,51621,12/12/15
58995950,0,0,0,0,17,1,,1/10/15,407744.4,543879,23/3/16
58989056,0,0,0,0,10,5,,1/10/15,147276,150500,21/9/15
59003111,0,0,0,0,15,10,,1/10/15,17138.4,59810,3/11/16
54984435,0,0,0,0,15,1,,1/10/15,272598,274500,21/2/16
58997607,0,0,0,0,1,7,,1/10/15,0,20500,
58994284,0,0,0,0,12,6,,1/10/15,0,27500,21/9/15
54982727,0,0,0,0,1,10,70400,30/9/15,4044,3869,
58986188,0,0,0,0,4,10,38500,30/9/15,0,35210,24/1/16
54987747,0,0,0,0,1,6,,30/9/15,13720.8,27950,18/1/16
58994299,0,0,0,0,7,6,,30/9/15,10442.4,22251,27/3/16
58987511,0,0,0,0,6,10,,30/9/15,29017.2,37951,18/2/16
54986977,0,0,0,0,5,6,,30/9/15,21000,42500,18/1/16
58995283,0,0,0,0,6,26,,30/9/15,124940.4,100500,17/10/15
58992344,0,0,0,0,6,10,57200,29/9/15,11898,44258,26/2/16
58991249,0,0,0,0,5,10,55000,29/9/15,13824,24992,22/1/16
54985691,0,0,0,0,3,6,,29/9/15,35932.8,39000,21/11/15
58990958,0,0,0,0,2,5,,29/9/15,257428.8,218971,27/10/15
54986851,0,0,0,0,1,1,,29/9/15,600000,500500,
58986298,0,0,0,0,5,10,,29/9/15,0,82642,2/10/16
59000764,0,0,0,0,5,10,99000,28/9/15,40339.2,89151,2/1/16
59000958,1,0,0,30,3,10,48400,28/9/15,-34.8,1077,
58994510,0,0,0,0,6,10,42900,28/9/15,44766,39451,26/2/16
54988244,0,0,0,0,7,10,36300,28/9/15,21268.8,32796,29/3/16
58990897,0,0,0,0,5,10,,28/9/15,-1.2,17840,2/10/16
59003111,0,0,0,0,6,6,,28/9/15,2518.8,21490,18/2/16
58994299,0,0,0,0,7,6,,28/9/15,0,17490,2/1/16
54985606,0,0,0,0,4,10,183700,27/9/15,207001.2,178169,12/12/15
59000842,0,0,0,0,5,10,40700,27/9/15,45039.6,38905,2/8/16
54984416,0,0,0,0,1,7,,27/9/15,328124.4,273937,
54988427,0,0,0,0,8,5,,26/9/15,75688.8,75500,25/3/16
58995172,0,0,0,0,7,0,,26/9/15,975210,900500,17/4/16
58996507,0,0,0,0,7,10,67100,25/9/15,35470.8,47575,18/4/16
58986183,0,0,0,0,6,10,34100,25/9/15,-1370.4,31619,2/9/16
58987886,0,0,0,0,7,7,,25/9/15,0,61600,16/4/16
54988051,0,0,0,0,7,10,,25/9/15,2452.8,46322,16/4/16
58993131,0,0,0,0,2,10,,24/9/15,42852,36210,
58984889,0,0,0,0,3,10,114400,21/9/15,111727.2,100479,10/11/15
